Agent ID,0
Number of,9
0,0.0,-0.0244893194988568,0.05353238388168176,0.13756024163637967
1,0.2048,-0.03333798315493026,0.048387653584123384,0.1249162024205783
2,0.3904,-0.04232269879091545,0.03253286542801608,0.1236108045642616
3,0.528,-0.050605570942902814,0.028836106687557247,0.11654791440331294
4,0.6752,-0.05376875312631146,0.02371563462632002,0.10489124890203666
5,0.8544,-0.05004077414632361,0.016356998847639966,0.10055420976501585
6,0.9760000000000001,-0.04904946074182429,0.015772881078812123,0.09863241211947145
7,1.1264,-0.048575354330976796,0.015493520406764022,0.097713291506385
8,1.2032,-0.04853045789055563,0.015467065797668558,0.09762625356953969
Agent ID,1
Number of,9
0,0.0,-0.01935110800998207,0.03154268437029918,0.08739331099545745
1,0.2048,-0.00973377513807439,0.03512032682161288,0.07786575858619964
2,0.3904,-0.004723071817089093,0.03821050054714757,0.07329194407893841
3,0.528,0.007337134207121497,0.03761592463108677,0.06884635628554477
4,0.6752,0.013505373492005309,0.042837757986367436,0.0680258740777236
5,0.8544,0.022470983930985292,0.047103593137513784,0.06839458044363327
6,0.9760000000000001,0.0343258170284681,0.047399898136268846,0.06664116409191898
7,1.1264,0.04090328552094692,0.04749398039595848,0.06754510398785135
8,1.2032,0.04160139843254636,0.04746670360050001,0.06765837771954245
Agent ID,2
Number of,9
0,0.0,-0.009067622494056106,-0.044785218976201094,0.062043887048002136
1,0.2048,-0.016094118639304336,-0.031169435491669978,0.07529474744228537
2,0.3904,-0.018067410284440033,-0.028642456911585117,0.07676413577167732
3,0.528,-0.019059564901173,-0.022004573622843665,0.07883920005725747
4,0.6752,-0.02226650957458316,-0.01835377370593569,0.08113408510481504
5,0.8544,-0.02503016527354349,-0.009875557648926322,0.08058554626532637
6,0.9760000000000001,-0.024795039724890312,-0.007807464095501334,0.08020432217242407
7,1.1264,-0.024682588375534446,-0.006818375874298079,0.0800219976062534
8,1.2032,-0.02467193957351211,-0.006724712216987165,0.08000473202233573
Agent ID,3
Number of,9
0,0.0,-0.005466515569312776,-0.05134780100953884,0.14731004716725477
1,0.2048,-0.005869574708770383,-0.0515344032062808,0.14989255866977125
2,0.3904,-0.006183795557005508,-0.051679876400665375,0.1519058586435411
3,0.528,-0.006394528247812328,-0.051777438220210796,0.15325608133963778
4,0.6752,-0.006517080013187952,-0.051834175374625584,0.15404130443161915
5,0.8544,-0.006617563069856088,-0.05188069549357104,0.15468512719669197
6,0.9760000000000001,-0.006675880806483109,-0.051907694553258076,0.15505878508184173
7,1.1264,-0.006703771897913423,-0.051920607147021444,0.15523749102691334
8,1.2032,-0.006706413099753415,-0.05192182993052176,0.15525441393837847
Agent ID,4
Number of,9
0,0.0,-0.003028757736324203,-0.05555510679770158,0.11335692692291247
1,0.2048,-0.015779928542803405,-0.05000229673155625,0.12422211044292944
2,0.3904,-0.021631772973887485,-0.04800999287342603,0.12920541414339598
3,0.528,-0.019599985314900807,-0.04879891109909252,0.1391159906056632
4,0.6752,-0.02094558084537317,-0.049829645441197425,0.14474228874752207
5,0.8544,-0.023011782322608317,-0.04508071756937136,0.1513896147781054
6,0.9760000000000001,-0.023334376493414563,-0.04534162555985338,0.16152120924785662
7,1.1264,-0.0232694690880179,-0.045672163160109386,0.16261505998699452
8,1.2032,-0.02326332255341594,-0.045703464069224535,0.16271864433729166
Agent ID,5
Number of,9
0,0.0,0.038722334760581775,-0.026064095567058805,0.07808609209720696
1,0.2048,0.042287921230761465,-0.01505721245672078,0.08230848822209455
2,0.3904,0.047377968140858796,-0.009183527608032533,0.0888712069689017
3,0.528,0.050377216623951324,-0.003874915465534874,0.0899051984910062
4,0.6752,0.05546729378364172,0.008291519664494845,0.08347755583957293
5,0.8544,0.05369103345196577,0.013051216511046612,0.08363716581485076
6,0.9760000000000001,0.05457254845708928,0.020421539468140792,0.08817909573862322
7,1.1264,0.055781235619796476,0.034669179979959705,0.08435737376896839
8,1.2032,0.05725657097234213,0.04188780430861618,0.08637942281753999
Agent ID,6
Number of,9
0,0.0,0.056493909130384004,0.024461724196467943,0.16618380187402298
1,0.2048,0.044077541856566635,0.016390233592162917,0.16541964340492077
2,0.3904,0.03784261529289974,0.009430546393024267,0.16562157467565913
3,0.528,0.040248443106106174,-0.003478556271150679,0.16166362443433036
4,0.6752,0.04217155001611854,-0.016453318509706615,0.1580591029653976
5,0.8544,0.03563173748437343,-0.030947960836329724,0.15010045255510945
6,0.9760000000000001,0.033136879902389664,-0.04004084439151288,0.1511430397567667
7,1.1264,0.03554608190649831,-0.043518199431556576,0.15161797535371785
8,1.2032,0.034441103407692714,-0.048798105878034514,0.14874981530022063
Agent ID,7
Number of,9
0,0.0,0.059049120426291485,-0.014955598373414772,0.178864676735808
1,0.2048,0.05840333247782525,-0.016238112571787665,0.17797711084840626
2,0.3904,0.05789988269321015,-0.017237947732028972,0.17728517341614944
3,0.528,0.05756224332779584,-0.017908488706201566,0.17682112452254983
4,0.6752,0.05736588888400543,-0.01829844234759873,0.17655125651624526
5,0.8544,0.05720489328641482,-0.018618174452039317,0.1763299854306162
6,0.9760000000000001,0.05711145565454215,-0.018803738598635208,0.1762015654827885
7,1.1264,0.057066768091472604,-0.018892486668746284,0.1761401472468709
8,1.2032,0.057062536314666776,-0.018900890842052258,0.17613433112604537
